Date,ID_Joueur,Temps_Jeu,Victoires,Achats_Objets,Satisfaction,Région,Serveur,Latitude,Longitude
2023-01-16,1900,100.7970104484928,0,0,78.1,NA,Dégradé,-1.7540673286611508,-28.94820205723218
2023-01-16,1900,83.43866697691904,0,0,55.9,SA,Stable,73.26282248658151,92.38738323217126
2023-01-27,1900,58.49582872333941,1,0,78.7,AF,Stable,74.35903170440221,-142.4826547055431
2023-01-02,1900,158.0154639521665,2,0,79.7,EU,Dégradé,-7.228229901807339,-86.24609091362161
2023-01-10,1900,134.89098730904897,2,0,87.9,AF,Stable,40.61824965251088,22.673135085254955
2023-01-12,1900,130.87533034032518,1,0,86.0,OC,Stable,-26.329094630990987,-34.20682990168848
2023-01-08,1945,157.95596663858848,2,0,76.5,OC,Stable,-38.25024928583256,-3.7402235483147024
2023-01-11,1945,82.3359597092275,4,0,79.6,,Stable,-6.726145224570885,127.3097444194662
2023-01-30,1945,67.93107372434943,2,0,88.6,NA,Stable,62.33975308484571,-109.4097477061301
2023-01-10,1945,131.5269574955727,2,50,67.6,OC,Stable,3.7969080429128894,-139.6851625366121
2023-01-13,1945,128.7981412633029,3,50,56.7,AS,Stable,-4.972222307508574,-11.58521217784758
2023-01-25,1945,68.0607957098174,1,200,93.7,AF,Stable,-61.61784632707687,-101.31821756226385
2023-01-17,1945,130.78563186421417,0,0,98.3,NA,Stable,43.691425124811104,-173.4391058244617
2023-01-07,1945,107.99331142801296,4,50,71.5,AF,Stable,-24.803041549766007,77.77990632199447
2023-01-24,1945,95.78735820787256,1,0,99.5,AS,Stable,45.958924352333014,-25.71225629431686
2023-01-03,1945,109.99728875152762,2,50,66.1,NA,Stable,84.69044629310659,77.72153548371477
2023-01-30,1945,46.7541428724459,2,0,53.3,NA,Dégradé,-73.64626298218579,-105.92560658121415
2023-01-20,1945,102.25877329824186,1,50,78.6,OC,Stable,65.19716985359153,-71.0698934219543
2023-01-13,1945,98.87116291547386,1,0,93.4,NA,Stable,-59.93841972517873,54.93923337306603
2023-01-19,1945,136.7130734080842,1,0,80.9,AS,Stable,66.40355465472075,62.097130618560755
2023-01-07,1945,115.25309590467342,0,0,,AF,Dégradé,40.907097874285114,89.28548038399356
2023-01-09,1945,139.16606621036644,0,0,50.6,EU,Stable,-14.058440172935718,-142.53443801035442
2023-01-19,1945,43.513819657899575,1,0,86.2,,Stable,-7.902828967295761,116.50823299583641
2023-01-13,1945,94.82705332286855,0,50,92.3,SA,Dégradé,-37.61891038067039,31.98186583315882
2023-01-22,1945,136.67991154714332,1,50,62.7,AF,Stable,35.84876281688891,-136.94210370007204
2023-01-08,1945,110.73406108280534,0,0,73.5,NA,Stable,71.43823857918221,-22.117379782250964
2023-01-22,1945,145.363815989231,2,50,98.1,AS,Stable,14.910088978077866,-43.74481585441515
2023-01-18,1945,65.86191271832331,2,0,73.0,OC,Stable,-37.10434800075726,-118.41096525350252
2023-01-29,1945,141.93332519068423,1,0,56.8,SA,Stable,39.09341821282629,133.6262112311769
2023-01-23,1945,100.82582346644878,1,50,95.6,,Dégradé,-44.31911473456139,19.72260777581883
2023-01-02,1945,,4,50,74.8,AS,Stable,-42.16292232399218,-15.266930033385194
2023-01-18,1945,149.73141140782354,0,50,67.2,AS,Dégradé,24.818970769199467,-118.86132777542178
2023-01-18,1945,154.8570338986952,1,0,54.9,AS,Stable,-72.92662642904689,37.927557415650824
2023-01-11,1945,151.04099088261844,0,200,72.9,SA,Stable,-18.728073857630022,-135.80269269620868
2023-01-01,1945,181.15925775144797,1,100,88.5,OC,Stable,-23.70062721136911,10.194477643840514
2023-01-14,1945,158.00410825330005,0,0,85.9,SA,Stable,-80.475582581426,-65.84572176579992
2023-01-16,1435,96.13690248803103,0,500,74.8,OC,Stable,75.24458220237881,28.11249305243794
2023-01-11,1435,124.24914384406951,0,0,86.0,OC,Dégradé,78.7852753775459,65.0563440943603
2023-01-01,1435,109.19406274545194,1,0,67.5,EU,Dégradé,-18.484593210643396,161.00370143040402
2023-01-30,1435,180.87269579847197,1,200,86.8,NA,Stable,-23.501770562909144,40.208499166149636
2023-01-07,1435,153.14609864096127,1,0,54.3,,Hors-Ligne,-68.11107333354815,-58.3340453891975
2023-01-29,1435,114.33359589859633,1,0,,NA,Stable,11.255963738162464,121.63155157540899
2023-01-16,1435,146.33729393259006,0,0,93.9,AS,Stable,-27.42412008979899,64.98197219085228
2023-01-30,1435,83.03404601060686,2,0,64.7,NA,Stable,61.71481274677549,-29.686798866844953
2023-01-14,1435,127.50785212936418,1,0,60.3,,Stable,41.9594286700906,-160.0460687364338
2023-01-15,1435,91.86232522190747,0,0,54.5,AS,Dégradé,-67.8228361762401,115.37716396616145
2023-01-14,1435,69.3422339811778,0,0,69.6,,Stable,-51.377795312030784,83.82294831322787
2023-01-28,1435,143.536087125895,2,0,53.3,NA,Stable,-68.74058996193813,-12.714612016923667
2023-01-21,1435,147.25773285562656,2,0,,EU,Stable,-65.57686725716574,23.160379826166377
2023-01-11,1435,133.71637908635958,1,50,96.0,EU,Stable,-77.95650962183979,98.5279589175118
2023-01-16,1435,114.51098878300498,1,50,89.4,EU,Stable,-24.10420986741606,-9.676054018816302
2023-01-19,1435,82.00924035460773,1,100,52.0,SA,Stable,19.05587277868409,54.429002935831875
2023-01-17,1435,85.15959387848258,1,0,65.0,AS,Stable,83.35810207678199,-7.323338875581641
2023-01-27,1435,90.92160060783608,2,0,59.4,SA,Hors-Ligne,-13.622494509661152,44.77650049409601
2023-01-26,1435,112.98980124825229,1,50,53.3,SA,Stable,81.33338534919463,3.7709668177336653
2023-01-06,1435,152.28536200814744,0,0,55.4,SA,Stable,-72.89428384953658,-85.10403275577191
2023-01-11,1435,,0,50,95.4,OC,Stable,-60.61608804250845,46.752711911045964
2023-01-17,1435,,0,0,,SA,Stable,-17.646506336543894,-8.212485094013232
2023-01-09,1435,99.20299989849158,1,0,69.6,NA,Stable,-19.143410136012065,-82.75749148705536
2023-01-18,1435,98.39516941284484,0,0,74.3,AS,Stable,-86.88996459882266,133.28117878521994
2023-01-17,1435,44.052506144962635,1,0,87.2,EU,Stable,-79.33892155377629,-53.751155533420274
2023-01-12,1435,136.98362840849722,1,0,89.9,AF,Stable,-31.370200041971742,-66.76991437178458
2023-01-23,1435,112.61520527044435,1,0,98.2,,Stable,-33.57158376303508,-162.17409813675576
2023-01-22,1435,116.60572390107072,1,500,60.5,AS,Stable,-38.530773830918065,-129.3053552236311
2023-01-22,1435,160.37613175126916,1,200,65.1,AS,Stable,4.169946049557481,-32.12623369302
2023-01-30,1435,122.64927039853072,1,50,65.6,SA,Dégradé,-54.238929715264746,24.93439024281207
2023-01-05,1399,107.07808605101947,2,200,72.3,EU,Dégradé,1.1085983362343654,-155.4785664114124
2023-01-11,1399,137.1623286301483,1,50,90.4,AS,Stable,-80.86615408124118,34.05878868800022
2023-01-04,1399,151.76615539726686,1,0,62.0,NA,Stable,-0.3790644474830742,26.56431651472016
2023-01-27,1399,128.89402698147677,2,50,89.1,EU,Stable,44.65959690662376,-161.49946609240482
2023-01-04,1399,140.67568796094446,2,0,60.2,NA,Stable,76.09500202545888,56.6645649090419
2023-01-03,1399,115.63297050771347,2,50,85.5,,Dégradé,71.14222528952308,100.96894125401786
2023-01-26,1399,117.54426760921012,1,0,90.0,AS,Dégradé,26.466254628351066,75.37705807002533
2023-01-24,1399,123.39062130896485,1,100,92.7,OC,Stable,86.83021063341351,-62.14606537508337
2023-01-23,1399,97.40637148702015,1,0,75.5,NA,Dégradé,-24.032437283682725,-161.78658274044025
2023-01-25,1399,102.95815156891197,1,0,66.4,,Stable,34.76552370227226,25.43567125920066
2023-01-17,1399,161.3363892545542,0,100,88.6,,Stable,88.05920412838577,65.2813425738905
2023-01-07,1399,180.23868287586964,2,100,66.0,SA,Stable,35.056401297126456,127.34830695817237
2023-01-26,1399,167.7659374211454,1,100,57.4,SA,Stable,-43.36301490027466,-168.05686047121242
2023-01-04,1399,80.30227929694357,1,50,91.7,OC,Stable,56.287322186000864,-77.19044374656399
2023-01-23,1399,77.40427396245082,1,50,70.6,AF,Stable,-26.94597680311272,-176.09325885983864
2023-01-13,1399,84.27871704164517,1,0,78.5,AF,Stable,-39.234852908722544,-33.823990639951376
2023-01-12,1399,124.03162325638442,2,0,95.9,NA,Stable,58.936917070922135,-95.17130653803135
2023-01-01,1399,35.73826222927009,1,0,56.8,AS,Stable,-17.800821758529224,-153.296284650564
2023-01-21,1399,102.33595300141498,0,0,77.9,,Stable,26.200141051659372,92.78268868702236
2023-01-19,1399,162.21297867483338,0,0,77.9,OC,Stable,66.2207536022762,52.56063558592621
2023-01-21,1399,149.47316492186724,2,0,93.1,AS,Dégradé,-62.51741635617143,-27.141187248097367
2023-01-20,1399,104.72716048279477,2,0,67.1,NA,Stable,20.68998674128285,-120.77142733212703
2023-01-18,1399,106.99933676488087,0,0,70.1,NA,Stable,-57.64026184770663,17.829275482656783
2023-01-11,1399,137.01725120420713,1,50,76.0,,Dégradé,18.68897665116846,-98.29781891296703
2023-01-20,1399,148.05806265732596,0,0,58.4,AS,Stable,-1.680347637053302,-102.98310948000743
2023-01-03,1399,104.0058819678072,3,0,73.5,AF,Stable,67.1704412345012,-11.406268458074749
2023-01-29,1399,112.96901934841686,0,0,71.8,,Stable,72.15105227745207,-94.35503413409407
2023-01-17,1399,,0,0,59.9,SA,Stable,48.68180939773109,14.131824935531569
2023-01-12,1399,80.05951675874358,0,500,91.7,NA,Stable,23.16021462885321,-166.1816134022464
2023-01-10,1399,113.40768755934558,2,50,71.6,SA,Stable,-39.062221944463055,-89.93708616677819
2023-01-08,1023,111.12217379373709,2,0,65.3,OC,Stable,-2.189919101096109,70.90602190988571
2023-01-15,1023,82.18067652034033,1,0,56.5,NA,Stable,-62.17540564585141,-120.74136638677163
2023-01-05,1023,139.38242812913188,0,0,54.5,AF,Stable,-88.565433866351,43.936946385574004
2023-01-04,1023,134.49962035877667,1,50,98.0,AF,Dégradé,12.069723353045589,-172.53458498165764
2023-01-26,1023,140.8715910253523,0,500,,OC,Stable,-42.811913087965245,53.99135415250731
2023-01-28,1023,96.95788933606896,0,0,94.9,AF,Dégradé,-39.70379581644291,56.167159839867566
2023-01-21,1023,60.49272965656058,2,50,72.9,EU,Stable,-57.905780158662665,-76.48680753101917
2023-01-20,1023,134.01993388936947,2,0,90.4,AS,Stable,-76.04669252768608,80.54155595107534
2023-01-19,1023,100.0766185611086,4,50,91.7,NA,Stable,-45.22324525027601,-113.03896002240099
2023-01-21,1023,93.27995600262896,1,0,65.0,AF,Stable,-47.77840244306616,-37.269886246066676
2023-01-04,1023,82.28840776069673,0,0,79.3,NA,Stable,-15.71684531500965,146.16108177814124
2023-01-15,1023,111.74032415738539,2,0,97.8,SA,Dégradé,-76.2869661578894,98.63962102413115
2023-01-17,1023,167.31981891151418,0,0,64.0,EU,Stable,-6.468038047277162,126.66295930104212
2023-01-12,1023,104.83651435933456,0,50,83.1,SA,Stable,-80.07116164537257,-43.5322776351901
2023-01-03,1023,87.305908674992,0,200,83.1,AS,Stable,-54.75782961166214,171.84340695554414
2023-01-10,1023,139.55800203090084,4,0,,,Stable,61.78771516669673,56.58100710395664
2023-01-15,1023,125.18436839313851,2,0,74.5,EU,Dégradé,-78.51924192076899,-179.4160663760935
2023-01-10,1023,56.42095896935378,0,0,72.8,SA,Stable,-71.14552255870487,-153.49802752112197
2023-01-24,1023,139.8703895925986,0,0,76.1,OC,Stable,15.18230436566104,71.23742572864973
2023-01-23,1023,183.854033055048,2,0,57.4,AF,Stable,-42.682508147366526,160.46820631050747
2023-01-18,1023,41.98392217712929,2,0,,,Stable,49.21157853652207,87.52780285611112
2023-01-01,1023,82.9288192793363,1,50,83.1,AS,Stable,-13.093300455530738,7.59646095563599
2023-01-03,1023,34.54418734045181,0,50,98.7,AF,Stable,13.099164097056189,-107.9555244841886
2023-01-21,1023,117.74086737777496,1,0,62.3,EU,Hors-Ligne,-70.0968165421196,108.65734300281997
2023-01-26,1023,149.71158709834057,1,50,57.3,AF,Stable,35.53374023006313,26.604360887515526
2023-01-27,1023,123.16502249388837,3,200,67.1,EU,Stable,80.40873701955095,-119.47765342822487
2023-01-12,1023,161.7598709433801,0,0,75.5,AF,Stable,82.9163291124664,-101.60195947561874
2023-01-01,1023,144.916508709904,1,0,,NA,Hors-Ligne,26.880813544124152,-40.98723430848867
2023-01-03,1023,171.0644197050653,0,50,73.0,AS,Stable,-75.15244978070778,-51.58387160498219
2023-01-03,1023,154.80632304321284,1,50,82.1,AF,Stable,64.56980010107719,-33.71887287994119
2023-01-05,1890,107.91170794171487,0,0,52.8,NA,Hors-Ligne,88.80128621124902,-38.02596358317095
2023-01-19,1890,122.0017936870452,2,100,87.9,OC,Stable,-65.76980690389411,108.23477028314795
2023-01-29,1890,93.93969253557081,0,0,97.0,EU,Dégradé,59.234213466616495,-97.55342688268632
2023-01-25,1890,113.08031493395853,1,0,63.4,NA,Stable,-61.998767867217154,-95.43892511850689
2023-01-01,1890,121.8549501605436,1,50,,AS,Dégradé,-9.458075644390604,-161.3572468552029
2023-01-04,1890,117.45278029393938,2,200,70.9,OC,Hors-Ligne,76.45612556964323,96.12447938925311
2023-01-29,1890,160.2676057891083,2,100,83.2,EU,Dégradé,77.7746922243706,20.949329663562168
2023-01-29,1890,110.09495812479507,0,200,87.2,AS,Stable,9.472373765494893,-65.21895228581675
2023-01-26,1890,92.03740759327928,0,0,64.7,SA,Stable,78.55056151789816,16.1139260051861
2023-01-26,1890,93.91166895290438,1,0,89.4,OC,Dégradé,-83.201239671366,90.41422026507598
2023-01-04,1890,139.65300814867592,1,0,55.3,OC,Stable,33.51094324677028,8.670742659187738
2023-01-17,1890,77.90584775733001,0,0,99.3,SA,Stable,-12.913328692010637,33.87536995831951
2023-01-14,1890,113.96441489547249,2,50,66.9,EU,Stable,9.689420006640631,-115.70397012824989
2023-01-18,1890,159.82500736366262,0,0,61.2,AS,Stable,-55.16362975712982,170.27181090362836
2023-01-27,1890,,4,0,56.9,AF,Stable,-53.68070253315158,129.635269434183
2023-01-01,1890,117.76183832643737,0,50,90.6,OC,Stable,41.28991464259502,-72.68849170345692
2023-01-22,1890,118.9226878908471,0,0,79.3,NA,Stable,48.2494544485736,-155.92075903307284
2023-01-16,1890,89.11306223318482,1,0,97.6,AF,Stable,25.265726222121046,7.132359333315378
2023-01-03,1890,94.28595868696377,1,100,82.4,AF,Stable,-27.781111205711127,139.00361138648327
2023-01-23,1890,114.14454981256269,0,50,,EU,Dégradé,37.092471739928214,-174.77231799560542
2023-01-21,1890,128.1381909032788,2,50,91.8,EU,Stable,3.232618429988136,23.35295594748345
2023-01-09,1890,148.4445003540633,1,50,64.1,AS,Stable,36.19245250639125,-172.01683040074943
2023-01-23,1890,122.77681851514305,0,0,64.5,SA,Stable,-51.23691098731723,-172.56530104457255
2023-01-04,1890,160.58322527262743,2,0,51.4,OC,Stable,-1.4596267825376117,-24.478836045903478
2023-01-21,1890,168.15594045628575,3,0,62.6,AF,Stable,-67.35682861290479,105.80760609349392
2023-01-05,1890,143.8580163744661,1,100,63.1,OC,Stable,83.22301581168364,-170.76050702111436
2023-01-11,1890,156.74944224167655,2,0,,NA,Dégradé,88.85448377223372,5.655611274531822
2023-01-21,1890,90.27859435835717,0,50,68.4,NA,Stable,-12.733489432624978,80.15129288404091
2023-01-26,1890,85.52403195935813,0,0,78.8,,Stable,-18.66892842262817,-84.36677294214208
2023-01-09,1890,,1,50,60.8,NA,Stable,-12.98470694444174,22.58194955167147
2023-01-26,1677,79.76370564398857,4,0,81.8,AS,Stable,-56.42316754979807,138.4095759531918
2023-01-03,1677,111.288844679522,1,50,56.7,AS,Stable,-52.54530354544167,115.4385429517049
2023-01-06,1677,143.13575715989217,0,100,96.5,AF,Stable,85.49512486161024,55.22647201771508
2023-01-24,1677,162.40118774055622,1,50,51.3,NA,Stable,-28.968226002111052,-95.99019808550975
2023-01-11,1677,112.37353049135804,0,50,95.4,NA,Stable,66.65517063607612,-141.77415328531774
2023-01-09,1677,100.50167114076929,0,0,77.4,,Dégradé,-88.62280087429485,-128.9752039620907
2023-01-29,1677,129.61384864534747,1,0,85.5,AF,Stable,17.333325835388237,177.84402471982014
2023-01-15,1677,87.79369669428331,1,0,64.9,OC,Stable,-49.0058391215488,79.83027999871604
2023-01-23,1677,114.80164055119718,0,0,58.7,AS,Stable,12.607030390597714,-102.74605063480332
2023-01-28,1677,119.75999855171156,0,50,97.4,EU,Stable,30.60030734497292,33.140148128957435
2023-01-03,1677,119.16048021987615,1,200,72.1,AS,Dégradé,56.368375789498,-173.15845149853905
2023-01-01,1677,122.65510421453645,1,0,74.0,AF,Stable,-45.85274100848114,118.17519121969303
2023-01-20,1677,94.96455433283575,1,50,99.3,AS,Stable,24.992814885672857,107.4470333178399
2023-01-29,1677,98.19021022144749,2,50,66.8,AF,Stable,-89.26058354625286,56.73147060151459
2023-01-22,1677,97.58651216902139,0,500,55.0,OC,Stable,89.86568472312479,-104.45823974948541
2023-01-19,1677,71.39716982414828,0,50,79.3,AF,Stable,-14.686793304845509,0.16053332475064508
2023-01-14,1677,,2,50,77.7,OC,Dégradé,-54.27558082992659,65.04689003449599
2023-01-17,1677,146.83972355076014,1,0,88.7,NA,Stable,26.013650481419305,-46.068880787477354
2023-01-22,1677,143.88930248560607,1,0,97.8,SA,Stable,6.137428082269665,37.041674858424614
2023-01-14,1677,112.12509418617736,3,0,65.4,AS,Stable,-89.42756797739594,-65.29199456454879
2023-01-17,1677,95.66984281608337,1,100,86.1,SA,Stable,-17.66739277919352,3.221886675687898
2023-01-25,1677,142.32943927088067,0,0,71.7,EU,Stable,59.03944602550598,-78.64078087110022
2023-01-27,1677,139.16769067123656,3,0,89.2,NA,Stable,-43.34484700002226,75.7380263649128
2023-01-14,1677,126.52261927308888,0,500,58.2,AS,Stable,82.81243876464828,-127.18980318696481
2023-01-12,1677,172.3293375726982,1,100,75.0,OC,Stable,65.62255383885693,-52.46452864601994
2023-01-16,1677,119.20723435898812,1,50,53.9,OC,Stable,-23.246785632291477,74.17579985196099
2023-01-01,1677,112.29330048225334,1,0,78.1,SA,Stable,-17.801423811312873,70.0771350748361
2023-01-13,1677,108.005480067762,1,0,58.4,,Stable,-8.562505129666988,7.8443237268451185
2023-01-06,1677,73.17366880557577,1,0,98.0,SA,Stable,24.68724636510096,-148.05118961827813
2023-01-17,1677,139.84019892426878,2,50,77.7,NA,Stable,-30.999176160699108,-5.363563008955566
2023-01-12,1789,116.8354389852667,3,0,76.5,SA,Stable,-89.80938922012609,-138.4984485176602
2023-01-23,1789,135.29793724070385,0,0,98.6,AS,Stable,-11.413303982174824,-49.67056207680048
2023-01-19,1789,175.2563400627372,2,50,74.9,,Stable,-0.9406685923591454,-85.8035081313219
2023-01-06,1789,108.27744690286148,0,0,83.8,OC,Stable,37.68079265776633,146.55583870567096
2023-01-07,1789,49.859738496253456,0,0,52.3,AS,Dégradé,-86.73179217950349,-12.239942915334268
2023-01-01,1789,134.43211108532319,4,50,85.4,EU,Stable,23.755672864454723,99.20007854748195
2023-01-01,1789,,1,50,55.2,NA,Stable,-76.28083115234188,-20.82014079007226
2023-01-29,1789,98.02638372086041,0,500,89.0,SA,Stable,4.566717476349353,-70.33822219573298
2023-01-05,1789,131.91799006864494,1,0,93.8,NA,Stable,-53.80139865906136,-23.913181054849133
2023-01-06,1789,143.58288960313126,0,0,65.8,AS,Dégradé,68.29985974311131,141.51087490040453
2023-01-16,1789,91.60170269365358,1,0,93.9,NA,Stable,-13.140590862730889,-144.1533644142009
2023-01-25,1789,110.96004415789852,1,0,74.1,EU,Stable,-67.57990725354549,-43.3329058386918
2023-01-16,1789,164.30261189546783,2,100,78.6,AF,Dégradé,-85.04144684653664,-91.63868467924983
2023-01-14,1789,98.35133426311904,0,200,70.5,AF,Stable,63.363134974707776,-4.615514708064438
2023-01-01,1789,,0,500,73.8,NA,Stable,78.76868963876638,32.765396568649294
2023-01-13,1789,41.26766501868346,0,0,95.4,SA,Stable,40.731169997648806,76.21063391909314
2023-01-20,1789,75.54463496756115,0,50,97.4,AS,Stable,29.53521762231307,-132.02661340800944
2023-01-10,1789,124.725524919984,3,0,72.3,EU,Dégradé,-45.25416713595288,32.75045272931044
2023-01-24,1789,156.83963428756803,3,0,75.7,EU,Stable,40.570373317322264,98.90784023578914
2023-01-10,1789,79.13910953996998,2,0,55.8,EU,Hors-Ligne,-62.36953334227202,65.78129100523199
2023-01-09,1789,122.23692186181489,1,0,66.3,OC,Stable,56.75969547385927,-7.0988715580623705
2023-01-13,1789,,2,0,75.7,NA,Stable,-11.32006659682743,34.17801483321807
2023-01-03,1789,148.5926416497748,0,0,60.1,SA,Stable,67.44473838759075,143.96059205956277
